time,target_spd,cur_spd,APS,BPS,signal,action,error,bonus
3.4,15.13,14.83,28.856818181818184,0.0,28.856818181818184,0.22959999999999997,0.298,2
3.5,15.61,15.43,28.863000000000007,0.0,28.863000000000007,0.0006000000000000001,0.18,2
3.6,16.09,15.97,28.80654545454546,0.0,28.80654545454546,-0.0056,0.119,2
3.7,16.58,16.64,26.861222222222224,0.0,26.861222222222224,-0.1945,-0.061,2
3.8,17.06,17.25,26.221,0.0,26.221,-0.064,-0.193,2
3.9,17.54,17.78,25.638888888888893,0.0,25.638888888888893,-0.058199999999999995,-0.237,2
4.0,18.02,18.4,22.961272727272725,0.0,22.961272727272725,-0.2678,-0.379,2
4.1,18.51,18.93,22.176333333333332,0.0,22.176333333333332,-0.0785,-0.425,2
4.2,18.99,19.0,19.97472727272727,0.0,19.97472727272727,-0.2202,-0.013,2
4.3,19.45,19.77,19.666,0.0,19.666,-0.0309,-0.323,2
4.4,19.81,20.24,19.666,0.0,19.666,0.0,-0.426,2
4.5,20.28,20.58,19.666,0.0,19.666,0.0,-0.298,2
4.6,20.76,21.04,19.666,0.0,19.666,0.0,-0.283,2
4.7,21.24,21.39,19.666,0.0,19.666,0.0,-0.151,2
4.8,21.71,21.67,20.20972727272727,0.0,20.20972727272727,0.054400000000000004,0.033,2
4.9,22.07,22.09,21.097777777777775,0.0,21.097777777777775,0.0888,-0.025,2
5.0,22.53,22.54,22.100454545454543,0.0,22.100454545454543,0.10029999999999999,-0.01,2
5.1,23.01,22.84,22.308,0.0,22.308,0.0208,0.175,2
5.2,23.5,23.2,22.307999999999996,0.0,22.307999999999996,-0.0,0.301,2
5.3,23.98,23.66,22.308,0.0,22.308,0.0,0.32,2
5.4,24.46,24.02,22.307999999999996,0.0,22.307999999999996,-0.0,0.443,2
5.5,24.92,24.32,21.80033333333333,0.0,21.80033333333333,-0.0508,0.599,2
5.6,25.29,24.71,21.622999999999994,0.0,21.622999999999994,-0.0177,0.578,2
5.7,25.75,25.11,21.622999999999998,0.0,21.622999999999998,0.0,0.641,2
5.8,26.21,25.43,21.622999999999994,0.0,21.622999999999994,-0.0,0.777,2
5.9,26.55,25.77,21.514444444444443,0.0,21.514444444444443,-0.0109,0.78,2
6.0,26.88,26.16,20.267090909090907,0.0,20.267090909090907,-0.1247,0.719,2
6.1,27.18,26.45,18.611000000000004,0.0,18.611000000000004,-0.1656,0.733,2
6.2,27.36,26.72,16.567909090909094,0.0,16.567909090909094,-0.2043,0.641,2
6.3,27.52,26.96,14.764777777777775,0.0,14.764777777777775,-0.1803,0.564,2
6.4,27.66,27.13,13.794999999999998,0.0,13.794999999999998,-0.097,0.525,2
6.5,27.68,27.33,12.857333333333335,0.0,12.857333333333335,-0.0938,0.35,2
6.6,27.68,27.48,11.842090909090906,0.0,11.842090909090906,-0.10149999999999999,0.202,2
6.7,27.68,27.59,10.40877777777778,0.0,10.40877777777778,-0.1433,0.088,2
6.8,27.68,27.69,9.217181818181821,0.0,9.217181818181821,-0.1192,-0.009,2
6.9,27.68,27.79,9.197000000000001,0.0,9.197000000000001,-0.002,-0.109,2
7.0,27.7,27.86,9.197000000000001,0.0,9.197000000000001,0.0,-0.163,2
7.1,27.82,27.92,9.197000000000001,0.0,9.197000000000001,0.0,-0.099,2
7.2,27.86,27.97,9.825818181818182,0.0,9.825818181818182,0.0629,-0.109,2
7.3,27.98,28.02,10.469000000000001,0.0,10.469000000000001,0.0643,-0.04,2
7.4,28.02,28.1,11.196181818181818,0.0,11.196181818181818,0.0727,-0.081,2
7.5,28.14,28.18,12.901222222222223,0.0,12.901222222222223,0.1705,-0.042,2
7.6,28.18,28.3,15.506272727272728,0.0,15.506272727272728,0.2605,-0.118,2
7.7,28.32,28.51,17.179444444444446,0.0,17.179444444444446,0.1673,-0.187,2
7.8,28.49,28.71,19.75663636363636,0.0,19.75663636363636,0.2577,-0.217,2
7.9,28.65,28.93,21.216333333333335,0.0,21.216333333333335,0.146,-0.285,2
8.0,28.83,29.22,22.604727272727278,0.0,22.604727272727278,0.13879999999999998,-0.393,2
8.1,29.13,29.51,23.55266666666667,0.0,23.55266666666667,0.0948,-0.382,2
8.2,29.45,29.81,23.579000000000004,0.0,23.579000000000004,0.0026,-0.363,2
8.3,29.79,30.15,23.579000000000004,0.0,23.579000000000004,0.0,-0.36,2
8.4,30.26,30.48,23.579000000000004,0.0,23.579000000000004,0.0,-0.221,2
8.5,30.74,30.81,23.82922222222222,0.0,23.82922222222222,0.025,-0.073,2
8.6,31.22,31.16,24.166,0.0,24.166,0.0337,0.055,2
8.7,31.7,31.5,24.166,0.0,24.166,0.0,0.197,2
8.8,32.17,31.89,24.166,0.0,24.166,0.0,0.279,2
8.9,32.53,32.28,24.166,0.0,24.166,0.0,0.253,2
9.0,32.97,32.66,23.915272727272733,0.0,23.915272727272733,-0.0251,0.308,2
9.1,33.31,33.03,23.524111111111115,0.0,23.524111111111115,-0.0391,0.277,2
9.2,33.62,33.35,22.113090909090907,0.0,22.113090909090907,-0.1411,0.264,2
9.3,33.8,33.7,19.344111111111108,0.0,19.344111111111108,-0.27690000000000003,0.104,2
9.4,33.96,33.86,17.93281818181818,0.0,17.93281818181818,-0.1411,0.104,2
9.5,34.12,34.05,16.226444444444443,0.0,16.226444444444443,-0.1706,0.073,2
9.6,34.28,34.28,15.067000000000005,0.0,15.067000000000005,-0.1159,-0.004,2
9.7,34.44,34.46,15.067000000000004,0.0,15.067000000000004,-0.0,-0.019,2
9.8,34.58,34.57,15.067000000000005,0.0,15.067000000000005,0.0,0.013,2
9.9,34.62,34.79,15.015666666666668,0.0,15.015666666666668,-0.0050999999999999995,-0.168,2
10.0,34.76,34.97,14.335545454545457,0.0,14.335545454545457,-0.068,-0.206,2
10.1,34.92,35.02,13.284444444444446,0.0,13.284444444444446,-0.1051,-0.103,2
10.2,35.08,35.11,11.92590909090909,0.0,11.92590909090909,-0.1359,-0.025,2
10.3,35.22,35.19,11.154,0.0,11.154,-0.0772,0.033,2
10.4,35.26,35.26,11.153999999999998,0.0,11.153999999999998,-0.0,-0.001,2
10.5,35.41,35.33,11.154,0.0,11.154,0.0,0.075,2
10.6,35.57,35.35,11.153999999999998,0.0,11.153999999999998,-0.0,0.217,2
10.7,35.71,35.45,11.154,0.0,11.154,0.0,0.263,2
10.8,35.75,35.49,11.153999999999998,0.0,11.153999999999998,-0.0,0.264,2
10.9,35.87,35.52,11.154,0.0,11.154,0.0,0.354,2
11.0,35.91,35.56,11.153999999999998,0.0,11.153999999999998,-0.0,0.35,2
11.1,36.03,35.61,11.154,0.0,11.154,0.0,0.423,2
11.2,36.05,35.67,11.153999999999998,0.0,11.153999999999998,-0.0,0.379,2
11.3,36.07,35.72,11.154,0.0,11.154,0.0,0.344,2
11.4,36.19,35.8,11.153999999999998,0.0,11.153999999999998,-0.0,0.388,2
11.5,36.21,35.82,10.946888888888887,0.0,10.946888888888887,-0.0207,0.395,2
11.6,36.21,35.8,10.115818181818183,0.0,10.115818181818183,-0.0831,0.408,2
11.7,36.21,35.83,8.685333333333334,0.0,8.685333333333334,-0.143,0.379,2
11.8,36.21,35.88,8.512,0.0,8.512,-0.0173,0.331,2
11.9,36.21,35.89,8.512,0.0,8.512,0.0,0.318,2
12.0,36.21,35.9,7.993454545454544,0.0,7.993454545454544,-0.0519,0.309,2
12.1,36.21,35.9,7.329777777777778,0.0,7.329777777777778,-0.0664,0.308,2
12.2,36.21,35.91,7.24,0.0,7.24,-0.009,0.296,2
12.3,36.19,35.91,7.240000000000001,0.0,7.240000000000001,0.0,0.282,2
12.4,36.07,35.94,7.24,0.0,7.24,-0.0,0.136,2
12.5,36.05,35.9,6.599,0.0,6.599,-0.0641,0.155,2
12.6,36.03,35.87,4.259181818181819,0.0,4.259181818181819,-0.23399999999999999,0.157,2
12.7,35.91,35.83,2.7735555555555553,0.0,2.7735555555555553,-0.1486,0.076,2
12.8,35.87,35.8,0.9467272727272724,0.0,0.9467272727272724,-0.1827,0.071,2
12.9,35.75,35.69,0.7829999999999999,0.0,0.7829999999999999,-0.0164,0.062,2
13.0,35.71,35.56,0.6635454545454544,0.0,0.6635454545454544,-0.011899999999999999,0.149,2
13.1,35.59,35.48,0.0007777777777777777,0.0,0.0007777777777777777,-0.0663,0.112,2
13.2,35.55,35.37,0.0,0.0,0.0,-0.0001,0.181,2
13.3,35.43,35.26,0.0,0.0,0.0,0.0,0.169,2
13.4,35.39,35.11,0.0,0.0,0.0,0.0,0.278,2
13.5,35.24,35.0,0.0,0.0,0.0,0.0,0.246,2
13.6,35.1,34.87,0.0,0.0,0.0,0.0,0.231,2
13.7,35.06,34.71,0.0,0.0,0.0,0.0,0.347,2
13.8,34.92,34.6,0.0,0.0,0.0,0.0,0.318,2
13.9,34.78,34.46,0.0,0.0,0.0,0.0,0.318,2
14.0,34.74,34.33,0.0,0.0,0.0,0.0,0.404,2
14.1,34.6,34.2,0.0,0.0,0.0,0.0,0.405,2
14.2,34.46,34.07,0.0,0.0,0.0,0.0,0.397,2
14.3,34.42,33.95,0.0,0.0,0.0,0.0,0.476,2
14.4,34.28,33.81,0.07972727272727272,0.0,0.07972727272727272,0.008,0.474,2
14.5,34.14,33.68,0.09799999999999999,0.0,0.09799999999999999,0.0018,0.461,2
14.6,34.1,33.56,0.5286363636363636,0.0,0.5286363636363636,0.0431,0.537,2
14.7,33.98,33.45,0.7829999999999999,0.0,0.7829999999999999,0.0254,0.524,2
14.8,33.94,33.34,1.1540909090909095,0.0,1.1540909090909095,0.0371,0.602,2
14.9,33.8,33.24,1.37,0.0,1.37,0.0216,0.559,2
15.0,33.66,33.15,1.3700000000000003,0.0,1.3700000000000003,0.0,0.511,2
15.1,33.62,33.04,1.37,0.0,1.37,-0.0,0.585,2
15.2,33.49,32.96,2.0504545454545453,0.0,2.0504545454545453,0.068,0.537,2
15.3,33.45,32.89,2.981111111111111,0.0,2.981111111111111,0.0931,0.558,2
15.4,33.33,32.82,3.3269999999999986,0.0,3.3269999999999986,0.0346,0.509,2
15.5,33.29,32.77,3.856444444444444,0.0,3.856444444444444,0.0529,0.523,2
15.6,33.17,32.72,4.011000000000001,0.0,4.011000000000001,0.0155,0.448,2
15.7,33.13,32.7,4.011,0.0,4.011,-0.0,0.432,2
15.8,33.01,32.65,4.011000000000001,0.0,4.011000000000001,0.0,0.366,2
15.9,32.97,32.61,4.011,0.0,4.011,-0.0,0.364,2
16.0,32.85,32.55,4.011000000000001,0.0,4.011000000000001,0.0,0.298,2
16.1,32.81,32.53,4.011,0.0,4.011,-0.0,0.282,2
16.2,32.69,32.5,3.669727272727273,0.0,3.669727272727273,-0.034100000000000005,0.192,2
16.3,32.67,32.43,0.4276666666666667,0.0,0.4276666666666667,-0.3242,0.238,2
16.4,32.67,32.36,0.0,0.0,0.0,-0.0428,0.314,2
16.5,32.65,32.2,0.0,0.0,0.0,0.0,0.453,2
16.6,32.53,32.13,0.0,0.0,0.0,0.0,0.406,2
16.7,32.51,32.04,0.0,0.0,0.0,0.0,0.465,2
16.8,32.49,31.92,0.0,0.0,0.0,0.0,0.571,2
16.9,32.35,31.76,0.0,1.1952222222222224,-1.1952222222222224,-0.11950000000000001,0.587,2
17.0,32.17,31.63,0.0,2.841181818181818,-2.841181818181818,-0.1646,0.542,2
17.1,31.87,31.34,0.0,5.572222222222222,-5.572222222222222,-0.2731,0.525,2
17.2,31.54,31.09,0.0,7.601909090909092,-7.601909090909092,-0.20299999999999999,0.453,2
17.3,31.2,30.83,0.0,8.741000000000001,-8.741000000000001,-0.1139,0.373,2
17.4,30.74,30.53,0.0,9.569363636363635,-9.569363636363635,-0.0828,0.206,2
17.5,30.26,30.14,0.0,11.085555555555555,-11.085555555555555,-0.1516,0.123,2
17.6,29.77,29.73,0.0,11.372,-11.372,-0.028599999999999997,0.039,2
17.7,29.29,29.4,0.0,11.66,-11.66,-0.0288,-0.108,2
17.8,28.81,28.96,0.0,12.706272727272728,-12.706272727272728,-0.1046,-0.154,2
17.9,28.32,28.49,0.0,13.333,-13.333,-0.0627,-0.169,2
18.0,27.84,28.06,0.0,13.233818181818181,-13.233818181818181,0.0099,-0.221,2
18.1,27.38,27.64,0.0,12.941,-12.941,0.0293,-0.259,2
18.2,27.02,27.22,0.0,12.805272727272728,-12.805272727272728,0.013600000000000001,-0.203,2
18.3,26.55,26.76,0.0,12.04322222222222,-12.04322222222222,0.0762,-0.21,2
18.4,26.07,26.3,0.0,11.7,-11.7,0.034300000000000004,-0.231,2
18.5,25.61,25.83,0.0,11.372,-11.372,0.0328,-0.22,2
18.6,25.25,25.44,0.0,11.16509090909091,-11.16509090909091,0.0207,-0.195,2
18.7,24.8,25.06,0.0,10.735777777777777,-10.735777777777777,0.0429,-0.26,2
18.8,24.48,24.69,0.0,5.20818181818182,-5.20818181818182,0.5528,-0.212,2
18.9,24.28,24.46,0.0,0.0,0.0,0.5208,-0.183,2
19.0,24.02,24.47,0.0,0.0,0.0,0.0,-0.443,2
19.1,23.98,24.24,0.0,0.0,0.0,0.0,-0.258,2
19.2,23.98,23.95,0.0,0.0,0.0,0.0,0.028,2
19.3,23.98,23.87,0.0,0.0,0.0,0.0,0.114,2
19.4,23.98,23.89,0.0,0.0,0.0,0.0,0.087,2
19.5,23.98,23.78,1.7553333333333334,0.0,1.7553333333333334,0.1755,0.204,2
19.6,23.98,23.62,4.5117272727272715,0.0,4.5117272727272715,0.27559999999999996,0.36,2
19.7,23.98,23.6,5.408222222222221,0.0,5.408222222222221,0.0896,0.384,2
19.8,23.98,23.59,7.508727272727271,0.0,7.508727272727271,0.2101,0.389,2
19.9,23.98,23.51,8.802444444444443,0.0,8.802444444444443,0.12940000000000002,0.471,2
20.0,23.98,23.57,8.806,0.0,8.806,0.0004,0.407,2
20.1,23.98,23.72,8.806,0.0,8.806,0.0,0.263,2
20.2,23.98,23.74,9.176545454545455,0.0,9.176545454545455,0.0371,0.24,2
20.3,24.0,23.71,9.392999999999999,0.0,9.392999999999999,0.0216,0.283,2
20.4,24.12,23.84,9.392999999999999,0.0,9.392999999999999,0.0,0.275,2
20.5,24.14,23.99,8.939,0.0,8.939,-0.0454,0.152,2
20.6,24.16,24.01,8.806,0.0,8.806,-0.013300000000000001,0.153,2
20.7,24.28,24.06,8.806,0.0,8.806,0.0,0.218,2
20.8,24.32,24.18,8.806,0.0,8.806,0.0,0.14,2
20.9,24.44,24.27,8.806,0.0,8.806,0.0,0.168,2
21.0,24.46,24.32,8.154363636363637,0.0,8.154363636363637,-0.06520000000000001,0.144,2
21.1,24.46,24.38,5.716444444444445,0.0,5.716444444444445,-0.24380000000000002,0.083,2
21.2,24.48,24.38,5.479,0.0,5.479,-0.0237,0.105,2
21.3,24.6,24.39,5.479,0.0,5.479,0.0,0.217,2
21.4,24.62,24.44,5.479,0.0,5.479,0.0,0.182,2
21.5,24.62,24.47,5.479,0.0,5.479,0.0,0.152,2
21.6,24.64,24.44,5.479,0.0,5.479,0.0,0.203,2
21.7,24.76,24.47,5.625555555555556,0.0,5.625555555555556,0.0147,0.294,2
21.8,24.78,24.5,6.533818181818183,0.0,6.533818181818183,0.0908,0.275,2
21.9,24.78,24.55,7.432888888888889,0.0,7.432888888888889,0.08990000000000001,0.23,2
22.0,24.8,24.62,7.436000000000002,0.0,7.436000000000002,0.00030000000000000003,0.187,2
22.1,24.92,24.67,7.436000000000001,0.0,7.436000000000001,-0.0,0.253,2
22.2,24.94,24.7,8.116,0.0,8.116,0.068,0.239,2
22.3,24.96,24.74,8.121,0.0,8.121,0.0005,0.217,2
22.4,25.09,24.83,8.551727272727272,0.0,8.551727272727272,0.0431,0.255,2
22.5,25.13,24.91,9.061444444444444,0.0,9.061444444444444,0.051000000000000004,0.221,2
22.6,25.25,24.98,9.576181818181817,0.0,9.576181818181817,0.051500000000000004,0.267,2
22.7,25.29,25.06,10.078000000000001,0.0,10.078000000000001,0.0502,0.23,2
22.8,25.41,25.16,10.96618181818182,0.0,10.96618181818182,0.0888,0.251,2
22.9,25.45,25.27,11.95388888888889,0.0,11.95388888888889,0.0988,0.179,2
23.0,25.59,25.44,13.501545454545454,0.0,13.501545454545454,0.1548,0.152,2
23.1,25.75,25.65,14.931222222222223,0.0,14.931222222222223,0.143,0.1,2
23.2,25.89,25.83,15.569909090909094,0.0,15.569909090909094,0.0639,0.06,2
23.3,25.93,26.01,15.948000000000004,0.0,15.948000000000004,0.0378,-0.081,2
23.4,26.07,26.24,16.066272727272732,0.0,16.066272727272732,0.0118,-0.173,2
23.5,26.23,26.47,16.633,0.0,16.633,0.05669999999999999,-0.238,2
23.6,26.39,26.71,16.633000000000003,0.0,16.633000000000003,0.0,-0.319,2
23.7,26.57,26.94,16.633,0.0,16.633,-0.0,-0.374,2
23.8,26.86,27.16,16.633000000000003,0.0,16.633000000000003,0.0,-0.3,2
23.9,27.04,27.39,16.633,0.0,16.633,-0.0,-0.349,2
24.0,27.22,27.63,16.633000000000003,0.0,16.633000000000003,0.0,-0.409,2
24.1,27.52,27.85,16.69188888888889,0.0,16.69188888888889,0.0059,-0.329,2
24.2,27.82,28.1,17.22,0.0,17.22,0.0528,-0.279,2
24.3,28.02,28.36,17.22,0.0,17.22,0.0,-0.343,2
24.4,28.32,28.59,17.77609090909091,0.0,17.77609090909091,0.055600000000000004,-0.267,2
24.5,28.65,28.86,17.905,0.0,17.905,0.0129,-0.215,2
24.6,28.97,29.14,18.088454545454546,0.0,18.088454545454546,0.0183,-0.172,2
24.7,29.29,29.39,18.91044444444444,0.0,18.91044444444444,0.0822,-0.104,2
24.8,29.63,29.69,20.105454545454542,0.0,20.105454545454542,0.11950000000000001,-0.06,2
24.9,30.07,30.04,21.36077777777778,0.0,21.36077777777778,0.1255,0.037,2
25.0,30.42,30.37,22.761363636363637,0.0,22.761363636363637,0.1401,0.046,2
25.1,30.74,30.75,23.839000000000002,0.0,23.839000000000002,0.1078,-0.011,2
25.2,31.06,31.14,24.460000000000004,0.0,24.460000000000004,0.0621,-0.077,2
25.3,31.38,31.51,24.460000000000004,0.0,24.460000000000004,0.0,-0.131,2
25.4,31.7,31.84,24.460000000000004,0.0,24.460000000000004,0.0,-0.136,2
25.5,32.03,32.23,24.460000000000004,0.0,24.460000000000004,0.0,-0.196,2
25.6,32.35,32.61,24.460000000000004,0.0,24.460000000000004,0.0,-0.258,2
25.7,32.67,32.96,24.460000000000004,0.0,24.460000000000004,0.0,-0.293,2
25.8,32.99,33.33,24.27990909090909,0.0,24.27990909090909,-0.018,-0.335,2
25.9,33.31,33.65,23.555666666666667,0.0,23.555666666666667,-0.07239999999999999,-0.338,2
26.0,33.64,33.79,21.843727272727275,0.0,21.843727272727275,-0.1712,-0.152,2
26.1,33.96,33.97,21.133000000000006,0.0,21.133000000000006,-0.0711,-0.007,2
26.2,34.28,34.35,20.553818181818176,0.0,20.553818181818176,-0.05789999999999999,-0.073,2
26.3,34.6,34.52,20.545999999999996,0.0,20.545999999999996,-0.0008,0.084,2
26.4,34.9,34.69,20.545999999999996,0.0,20.545999999999996,0.0,0.21,2
26.5,35.1,34.89,20.545999999999996,0.0,20.545999999999996,0.0,0.214,2
26.6,35.41,35.15,20.545999999999996,0.0,20.545999999999996,0.0,0.257,2
26.7,35.71,35.29,20.545999999999996,0.0,20.545999999999996,0.0,0.421,2
26.8,35.91,35.43,20.545999999999996,0.0,20.545999999999996,0.0,0.478,2
26.9,36.19,35.67,20.330666666666662,0.0,20.330666666666662,-0.0215,0.523,2
27.0,36.37,35.83,19.862,0.0,19.862,-0.0469,0.542,2
27.1,36.53,36.0,18.79388888888889,0.0,18.79388888888889,-0.1068,0.526,2
27.2,36.67,36.14,16.918545454545455,0.0,16.918545454545455,-0.1875,0.525,2
27.3,36.71,36.3,16.339000000000002,0.0,16.339000000000002,-0.057999999999999996,0.406,2
27.4,36.83,36.42,15.948000000000006,0.0,15.948000000000006,-0.0391,0.404,2
27.5,36.85,36.56,15.523111111111113,0.0,15.523111111111113,-0.042499999999999996,0.286,2
27.6,36.85,36.64,13.660363636363634,0.0,13.660363636363634,-0.1863,0.207,2
27.7,36.85,36.7,12.272888888888891,0.0,12.272888888888891,-0.1387,0.146,2
27.8,36.85,36.76,9.636272727272727,0.0,9.636272727272727,-0.2637,0.091,2
27.9,36.85,36.78,7.050000000000001,0.0,7.050000000000001,-0.2586,0.072,2
28.0,36.85,36.76,5.510272727272727,0.0,5.510272727272727,-0.154,0.085,2
28.1,36.85,36.75,4.996999999999999,0.0,4.996999999999999,-0.0513,0.102,2
28.2,36.85,36.75,4.793999999999999,0.0,4.793999999999999,-0.020300000000000002,0.096,2
28.3,36.85,36.71,4.794,0.0,4.794,0.0,0.141,2
28.4,36.85,36.7,4.793999999999999,0.0,4.793999999999999,-0.0,0.15,2
28.5,36.83,36.71,4.794,0.0,4.794,0.0,0.125,2
28.6,36.71,36.65,4.793999999999999,0.0,4.793999999999999,-0.0,0.06,2
28.7,36.69,36.64,4.794,0.0,4.794,0.0,0.049,2
28.8,36.67,36.64,4.793999999999999,0.0,4.793999999999999,-0.0,0.029,2
28.9,36.55,36.62,4.794,0.0,4.794,0.0,-0.077,2
29.0,36.53,36.61,4.793999999999999,0.0,4.793999999999999,-0.0,-0.079,2
29.1,36.53,36.61,4.794,0.0,4.794,0.0,-0.08,2
29.2,36.53,36.6,4.793999999999999,0.0,4.793999999999999,-0.0,-0.072,2
29.3,36.53,36.62,4.794,0.0,4.794,0.0,-0.092,2
29.4,36.53,36.57,4.793999999999999,0.0,4.793999999999999,-0.0,-0.043,2
29.5,36.53,36.62,4.794,0.0,4.794,0.0,-0.089,2
29.6,36.53,36.62,3.5684545454545447,0.0,3.5684545454545447,-0.1226,-0.087,2
29.7,36.53,36.61,0.2158888888888889,0.0,0.2158888888888889,-0.33530000000000004,-0.075,2
29.8,36.53,36.6,0.0,0.0,0.0,-0.0216,-0.066,2
29.9,36.53,36.59,0.0,0.0,0.0,0.0,-0.057,2
30.0,36.51,36.48,0.0,0.0,0.0,0.0,0.028,2
30.1,36.37,36.25,0.0,0.5325555555555556,-0.5325555555555556,-0.0533,0.117,2
30.2,36.23,36.16,0.0,1.7927272727272727,-1.7927272727272727,-0.126,0.076,2
30.3,36.17,36.09,0.0,3.397222222222222,-3.397222222222222,-0.16040000000000001,0.088,2
30.4,35.91,35.8,0.0,3.9930909090909084,-3.9930909090909084,-0.0596,0.108,2
30.5,35.73,35.57,0.0,3.887333333333333,-3.887333333333333,0.0106,0.161,2
30.6,35.57,35.4,0.0,3.564727272727272,-3.564727272727272,0.0323,0.171,2
30.7,35.39,35.22,0.0,4.107222222222223,-4.107222222222223,-0.054200000000000005,0.166,2
30.8,35.1,34.95,0.0,5.775818181818182,-5.775818181818182,-0.1669,0.151,2
30.9,34.9,34.67,0.0,6.994777777777776,-6.994777777777776,-0.12190000000000001,0.231,2
31.0,34.6,34.45,0.0,7.361818181818183,-7.361818181818183,-0.036699999999999997,0.15,2
31.1,34.28,34.17,0.0,8.32188888888889,-8.32188888888889,-0.096,0.114,2
31.2,33.96,33.77,0.0,10.19690909090909,-10.19690909090909,-0.1875,0.186,2
31.3,33.64,33.38,0.0,10.860333333333333,-10.860333333333333,-0.0663,0.263,2
31.4,33.29,33.04,0.0,10.757272727272724,-10.757272727272724,0.0103,0.246,2
31.5,32.85,32.72,0.0,10.642222222222221,-10.642222222222221,0.0115,0.123,2
31.6,32.51,32.29,0.0,10.65881818181818,-10.65881818181818,-0.0017000000000000001,0.215,2
31.7,32.17,31.9,0.0,10.424999999999999,-10.424999999999999,0.0234,0.271,2
31.8,31.72,31.59,0.0,9.679090909090911,-9.679090909090911,0.0746,0.138,2
31.9,31.36,31.21,0.0,9.02988888888889,-9.02988888888889,0.0649,0.148,2
32.0,30.92,30.83,0.0,9.019000000000002,-9.019000000000002,0.0010999999999999998,0.09,2
32.1,30.58,30.53,0.0,9.019,-9.019,0.0,0.048,2
32.2,30.26,30.21,0.0,9.019000000000002,-9.019000000000002,-0.0,0.049,2
32.3,29.93,29.82,0.0,8.356555555555556,-8.356555555555556,0.06620000000000001,0.115,2
32.4,29.61,29.46,0.0,7.060090909090909,-7.060090909090909,0.1296,0.154,2
32.5,29.29,29.16,0.0,6.02411111111111,-6.02411111111111,0.1036,0.133,2
32.6,28.97,28.88,0.0,6.255454545454546,-6.255454545454546,-0.023100000000000002,0.089,2
32.7,28.65,28.55,0.0,6.623777777777779,-6.623777777777779,-0.0368,0.101,2
32.8,28.32,28.25,0.0,7.014181818181817,-7.014181818181817,-0.039,0.07,2
32.9,28.02,28.05,0.0,7.146222222222223,-7.146222222222223,-0.0132,-0.028,2
33.0,27.82,27.75,0.0,7.165181818181818,-7.165181818181818,-0.0019,0.067,2
33.1,27.52,27.48,0.0,6.89588888888889,-6.89588888888889,0.0269,0.037,2
33.2,27.2,27.25,0.0,6.292727272727274,-6.292727272727274,0.0603,-0.053,2
33.3,26.9,27.01,0.0,5.838333333333334,-5.838333333333334,0.0454,-0.113,2
33.4,26.7,26.78,0.0,5.571090909090911,-5.571090909090911,0.0267,-0.082,2
33.5,26.39,26.57,0.0,5.490000000000001,-5.490000000000001,0.0081,-0.176,2
